FIDate,UniqueCarrier,delayFlag,Count,DepDelayMin,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1/9/16,SCM,0,1526,-4836,0,0,0,0,0
1/10/16,SCM,0,1396,-4083,0,0,0,0,0
1/11/16,SCM,0,2166,-6788,0,0,0,0,0
1/12/16,SCM,0,2540,-8394,0,0,0,0,0
1/13/16,SCM,0,2342,-7601,0,0,0,0,0
1/14/16,SCM,0,2197,-6645,0,0,0,0,0
1/15/16,SCM,0,1799,-5173,0,0,0,0,0
1/16/16,SCM,0,1764,-5711,0,0,0,0,0
1/17/16,SCM,0,1822,-6136,0,0,0,0,0
1/18/16,SCM,0,1924,-5735,0,0,0,0,0
1/19/16,SCM,0,2191,-6968,0,0,0,0,0
1/20/16,SCM,0,2373,-8028,0,0,0,0,0
1/21/16,SCM,0,1961,-6001,0,0,0,0,0
1/22/16,SCM,0,1602,-5105,0,0,0,0,0
1/23/16,SCM,0,1650,-5744,0,0,0,0,0
1/24/16,SCM,0,1785,-5927,0,0,0,0,0
1/25/16,SCM,0,2261,-7198,0,0,0,0,0
1/26/16,SCM,0,2626,-8940,0,0,0,0,0
1/27/16,SCM,0,2697,-9636,0,0,0,0,0
1/28/16,SCM,0,2404,-8051,0,0,0,0,0
1/29/16,SCM,0,2503,-8391,0,0,0,0,0
1/30/16,SCM,0,2228,-8497,0,0,0,0,0
1/31/16,SCM,0,1865,-6559,0,0,0,0,0
2/1/16,SCM,0,2489,-8575,0,0,0,0,0
2/2/16,SCM,0,2502,-9420,0,0,0,0,0
2/3/16,SCM,0,2461,-8496,0,0,0,0,0
2/4/16,SCM,0,2415,-7871,0,0,0,0,0
2/5/16,SCM,0,2153,-6478,0,0,0,0,0
2/6/16,SCM,0,2180,-7562,0,0,0,0,0
2/7/16,SCM,0,1997,-7008,0,0,0,0,0
2/8/16,SCM,0,2105,-6146,0,0,0,0,0
2/9/16,SCM,0,2429,-8050,0,0,0,0,0
2/10/16,SCM,0,2571,-8202,0,0,0,0,0
2/11/16,SCM,0,2288,-6788,0,0,0,0,0
2/12/16,SCM,0,2098,-6116,0,0,0,0,0
2/13/16,SCM,0,1793,-5700,0,0,0,0,0
2/14/16,SCM,0,1938,-6542,0,0,0,0,0
2/15/16,SCM,0,1410,-3771,0,0,0,0,0
2/16/16,SCM,0,1745,-4657,0,0,0,0,0
2/17/16,SCM,0,2306,-7354,0,0,0,0,0
2/18/16,SCM,0,2054,-6458,0,0,0,0,0
2/19/16,SCM,0,2296,-7553,0,0,0,0,0
2/20/16,SCM,0,2184,-7873,0,0,0,0,0
2/21/16,SCM,0,2138,-7247,0,0,0,0,0
2/22/16,SCM,0,2551,-8347,0,0,0,0,0
2/23/16,SCM,0,2648,-8989,0,0,0,0,0
2/24/16,SCM,0,1976,-5935,0,0,0,0,0
2/25/16,SCM,0,2131,-6048,0,0,0,0,0
2/26/16,SCM,0,2463,-7705,0,0,0,0,0
2/27/16,SCM,0,2109,-6972,0,0,0,0,0
2/28/16,SCM,0,2308,-7560,0,0,0,0,0
2/29/16,SCM,0,2592,-8853,0,0,0,0,0
3/1/16,SCM,0,1988,-6181,0,0,0,0,0
3/2/16,SCM,0,2625,-9013,0,0,0,0,0
3/3/16,SCM,0,2170,-6576,0,0,0,0,0
3/4/16,SCM,0,2262,-6847,0,0,0,0,0
3/5/16,SCM,0,2049,-6733,0,0,0,0,0
3/6/16,SCM,0,2027,-6873,0,0,0,0,0
3/7/16,SCM,0,2378,-7828,0,0,0,0,0
3/8/16,SCM,0,2308,-7808,0,0,0,0,0
3/9/16,SCM,0,1996,-6388,0,0,0,0,0
3/10/16,SCM,0,1954,-5795,0,0,0,0,0
3/11/16,SCM,0,1944,-5763,0,0,0,0,0
3/12/16,SCM,0,2040,-6569,0,0,0,0,0
3/13/16,SCM,0,1891,-5707,0,0,0,0,0
3/14/16,SCM,0,1949,-5716,0,0,0,0,0
3/15/16,SCM,0,2230,-6601,0,0,0,0,0
3/16/16,SCM,0,2066,-5946,0,0,0,0,0
3/17/16,SCM,0,1834,-5148,0,0,0,0,0
3/18/16,SCM,0,1949,-5575,0,0,0,0,0
3/19/16,SCM,0,1658,-4808,0,0,0,0,0
3/20/16,SCM,0,2008,-6024,0,0,0,0,0
3/21/16,SCM,0,1910,-5515,0,0,0,0,0
3/22/16,SCM,0,2275,-7022,0,0,0,0,0
3/23/16,SCM,0,1879,-5511,0,0,0,0,0
3/24/16,SCM,0,1416,-3805,0,0,0,0,0
3/25/16,SCM,0,1785,-4907,0,0,0,0,0
3/26/16,SCM,0,1626,-5118,0,0,0,0,0
3/27/16,SCM,0,2168,-7008,0,0,0,0,0
3/28/16,SCM,0,2283,-7099,0,0,0,0,0
3/29/16,SCM,0,2439,-7728,0,0,0,0,0
3/30/16,SCM,0,1977,-6104,0,0,0,0,0
3/31/16,SCM,0,2056,-5940,0,0,0,0,0
4/1/16,SCM,0,1746,-4838,0,0,0,0,0
4/2/16,SCM,0,1396,-3961,0,0,0,0,0
4/3/16,SCM,0,1948,-5738,0,0,0,0,0
4/4/16,SCM,0,2078,-6239,0,0,0,0,0
4/5/16,SCM,0,2307,-7136,0,0,0,0,0
4/6/16,SCM,0,2352,-7024,0,0,0,0,0
4/7/16,SCM,0,1943,-5701,0,0,0,0,0
4/8/16,SCM,0,1990,-6001,0,0,0,0,0
4/9/16,SCM,0,1503,-4487,0,0,0,0,0
4/10/16,SCM,0,1870,-5788,0,0,0,0,0
4/11/16,SCM,0,2127,-6462,0,0,0,0,0
4/12/16,SCM,0,2549,-8518,0,0,0,0,0
4/13/16,SCM,0,2485,-7915,0,0,0,0,0
4/14/16,SCM,0,2232,-6572,0,0,0,0,0
4/15/16,SCM,0,2008,-5981,0,0,0,0,0
4/16/16,SCM,0,1608,-4952,0,0,0,0,0
4/17/16,SCM,0,1684,-5209,0,0,0,0,0
4/18/16,SCM,0,1870,-5228,0,0,0,0,0
4/19/16,SCM,0,2494,-8071,0,0,0,0,0
4/20/16,SCM,0,2369,-7370,0,0,0,0,0
4/21/16,SCM,0,1897,-5366,0,0,0,0,0
4/22/16,SCM,0,2181,-6451,0,0,0,0,0
4/23/16,SCM,0,1950,-6529,0,0,0,0,0
4/24/16,SCM,0,2269,-7613,0,0,0,0,0
4/25/16,SCM,0,2453,-7704,0,0,0,0,0
4/26/16,SCM,0,2181,-6942,0,0,0,0,0
4/27/16,SCM,0,2013,-5946,0,0,0,0,0
4/28/16,SCM,0,1911,-5446,0,0,0,0,0
4/29/16,SCM,0,1584,-4272,0,0,0,0,0
4/30/16,SCM,0,1424,-3962,0,0,0,0,0
5/1/16,SCM,0,1730,-5124,0,0,0,0,0
5/2/16,SCM,0,2014,-5838,0,0,0,0,0
5/3/16,SCM,0,2466,-7624,0,0,0,0,0
5/4/16,SCM,0,1969,-5772,0,0,0,0,0
5/5/16,SCM,0,1951,-5381,0,0,0,0,0
5/6/16,SCM,0,1729,-4412,0,0,0,0,0
5/7/16,SCM,0,1554,-4667,0,0,0,0,0
5/8/16,SCM,0,2082,-6582,0,0,0,0,0
5/9/16,SCM,0,2130,-5909,0,0,0,0,0
5/10/16,SCM,0,2287,-6751,0,0,0,0,0
5/11/16,SCM,0,1615,-4427,0,0,0,0,0
5/12/16,SCM,0,1761,-4524,0,0,0,0,0
5/13/16,SCM,0,2043,-5492,0,0,0,0,0
5/14/16,SCM,0,1638,-4855,0,0,0,0,0
5/15/16,SCM,0,1855,-5492,0,0,0,0,0
5/16/16,SCM,0,1987,-5528,0,0,0,0,0
5/17/16,SCM,0,2164,-6233,0,0,0,0,0
5/18/16,SCM,0,2160,-6080,0,0,0,0,0
5/19/16,SCM,0,1748,-4681,0,0,0,0,0
5/20/16,SCM,0,1994,-5712,0,0,0,0,0
5/21/16,SCM,0,1727,-5135,0,0,0,0,0
5/22/16,SCM,0,2101,-6374,0,0,0,0,0
5/23/16,SCM,0,2069,-6292,0,0,0,0,0
5/24/16,SCM,0,2076,-6039,0,0,0,0,0
5/25/16,SCM,0,2063,-5909,0,0,0,0,0
5/26/16,SCM,0,1508,-4233,0,0,0,0,0
5/27/16,SCM,0,1657,-4753,0,0,0,0,0
5/28/16,SCM,0,1774,-5599,0,0,0,0,0
5/29/16,SCM,0,2103,-7160,0,0,0,0,0
5/30/16,SCM,0,2278,-7638,0,0,0,0,0
5/31/16,SCM,0,1967,-5809,0,0,0,0,0
6/1/16,SCM,0,1859,-5167,0,0,0,0,0
6/2/16,SCM,0,1885,-5581,0,0,0,0,0
6/3/16,SCM,0,2126,-6265,0,0,0,0,0
6/4/16,SCM,0,1757,-5488,0,0,0,0,0
6/5/16,SCM,0,1803,-5505,0,0,0,0,0
6/6/16,SCM,0,2108,-6316,0,0,0,0,0
6/7/16,SCM,0,2093,-6076,0,0,0,0,0
6/8/16,SCM,0,2023,-6006,0,0,0,0,0
6/9/16,SCM,0,1911,-5607,0,0,0,0,0
6/10/16,SCM,0,1801,-5226,0,0,0,0,0
6/11/16,SCM,0,1633,-4715,0,0,0,0,0
6/12/16,SCM,0,1753,-5349,0,0,0,0,0
6/13/16,SCM,0,1651,-4668,0,0,0,0,0
6/14/16,SCM,0,1593,-4555,0,0,0,0,0
6/15/16,SCM,0,1755,-4986,0,0,0,0,0
6/16/16,SCM,0,1912,-5497,0,0,0,0,0
6/17/16,SCM,0,1824,-5048,0,0,0,0,0
6/18/16,SCM,0,1547,-4495,0,0,0,0,0
6/19/16,SCM,0,2260,-7142,0,0,0,0,0
6/20/16,SCM,0,2088,-6196,0,0,0,0,0
6/21/16,SCM,0,1715,-4852,0,0,0,0,0
6/22/16,SCM,0,1577,-4125,0,0,0,0,0
6/23/16,SCM,0,1280,-3331,0,0,0,0,0
6/24/16,SCM,0,1772,-4918,0,0,0,0,0
6/25/16,SCM,0,1781,-5330,0,0,0,0,0
6/26/16,SCM,0,1777,-5222,0,0,0,0,0
6/27/16,SCM,0,1964,-5551,0,0,0,0,0
6/28/16,SCM,0,1520,-4189,0,0,0,0,0
6/29/16,SCM,0,1720,-4781,0,0,0,0,0
6/30/16,SCM,0,1829,-5128,0,0,0,0,0
7/1/16,SCM,0,1645,-4456,0,0,0,0,0
7/2/16,SCM,0,1871,-5940,0,0,0,0,0
7/3/16,SCM,0,2318,-8509,0,0,0,0,0
7/4/16,SCM,0,2465,-8957,0,0,0,0,0
7/5/16,SCM,0,2258,-6900,0,0,0,0,0
7/6/16,SCM,0,1770,-5041,0,0,0,0,0
7/7/16,SCM,0,2076,-6476,0,0,0,0,0
7/8/16,SCM,0,1928,-5882,0,0,0,0,0
7/9/16,SCM,0,1855,-5685,0,0,0,0,0
7/10/16,SCM,0,2149,-6764,0,0,0,0,0
7/11/16,SCM,0,2351,-7365,0,0,0,0,0
7/12/16,SCM,0,2085,-6211,0,0,0,0,0
7/13/16,SCM,0,1828,-5498,0,0,0,0,0
7/14/16,SCM,0,1486,-3932,0,0,0,0,0
7/15/16,SCM,0,1889,-5492,0,0,0,0,0
7/16/16,SCM,0,1956,-6108,0,0,0,0,0
7/17/16,SCM,0,1848,-5593,0,0,0,0,0
7/18/16,SCM,0,1737,-5029,0,0,0,0,0
7/19/16,SCM,0,1803,-5182,0,0,0,0,0
7/20/16,SCM,0,1157,-3362,0,0,0,0,0
7/21/16,SCM,0,355,-724,0,0,0,0,0
7/22/16,SCM,0,438,-915,0,0,0,0,0
7/23/16,SCM,0,998,-2528,0,0,0,0,0
7/24/16,SCM,0,1767,-5140,0,0,0,0,0
7/25/16,SCM,0,1918,-5535,0,0,0,0,0
7/26/16,SCM,0,1811,-5045,0,0,0,0,0
7/27/16,SCM,0,1941,-5527,0,0,0,0,0
7/28/16,SCM,0,1499,-4054,0,0,0,0,0
7/29/16,SCM,0,1542,-3952,0,0,0,0,0
7/30/16,SCM,0,1326,-3700,0,0,0,0,0
7/31/16,SCM,0,1568,-4248,0,0,0,0,0
8/1/16,SCM,0,1877,-5341,0,0,0,0,0
8/2/16,SCM,0,1983,-5574,0,0,0,0,0
8/3/16,SCM,0,2040,-5808,0,0,0,0,0
8/4/16,SCM,0,1988,-5824,0,0,0,0,0
8/5/16,SCM,0,1922,-5871,0,0,0,0,0
8/6/16,SCM,0,1595,-4712,0,0,0,0,0
8/7/16,SCM,0,1887,-5870,0,0,0,0,0
8/8/16,SCM,0,2193,-6529,0,0,0,0,0
8/9/16,SCM,0,1942,-5734,0,0,0,0,0
8/10/16,SCM,0,1993,-5958,0,0,0,0,0
8/11/16,SCM,0,1951,-5794,0,0,0,0,0
8/12/16,SCM,0,1910,-5735,0,0,0,0,0
8/13/16,SCM,0,1649,-4953,0,0,0,0,0
8/14/16,SCM,0,2131,-6486,0,0,0,0,0
8/15/16,SCM,0,2098,-6176,0,0,0,0,0
8/16/16,SCM,0,1914,-5926,0,0,0,0,0
8/17/16,SCM,0,2101,-6363,0,0,0,0,0
8/18/16,SCM,0,1642,-4629,0,0,0,0,0
8/19/16,SCM,0,1910,-5799,0,0,0,0,0
8/20/16,SCM,0,1443,-4397,0,0,0,0,0
8/21/16,SCM,0,1828,-5448,0,0,0,0,0
8/22/16,SCM,0,2152,-7091,0,0,0,0,0
8/23/16,SCM,0,2454,-7979,0,0,0,0,0
8/24/16,SCM,0,2193,-7032,0,0,0,0,0
8/25/16,SCM,0,2190,-6451,0,0,0,0,0
8/26/16,SCM,0,2272,-7077,0,0,0,0,0
8/27/16,SCM,0,1903,-6295,0,0,0,0,0
8/28/16,SCM,0,2126,-6866,0,0,0,0,0
8/29/16,SCM,0,2375,-7674,0,0,0,0,0
8/30/16,SCM,0,2686,-9185,0,0,0,0,0
8/31/16,SCM,0,2331,-7241,0,0,0,0,0
9/1/16,SCM,0,1930,-5473,0,0,0,0,0
9/2/16,SCM,0,2075,-6028,0,0,0,0,0
9/3/16,SCM,0,1845,-5994,0,0,0,0,0
9/4/16,SCM,0,2137,-7778,0,0,0,0,0
9/5/16,SCM,0,2309,-7804,0,0,0,0,0
9/6/16,SCM,0,2366,-6656,0,0,0,0,0
9/7/16,SCM,0,2469,-7835,0,0,0,0,0
9/8/16,SCM,0,2442,-7683,0,0,0,0,0
9/9/16,SCM,0,2325,-7012,0,0,0,0,0
9/10/16,SCM,0,1981,-6335,0,0,0,0,0
9/11/16,SCM,0,2332,-7367,0,0,0,0,0
9/12/16,SCM,0,2432,-7235,0,0,0,0,0
9/13/16,SCM,0,2503,-8440,0,0,0,0,0
9/14/16,SCM,0,2385,-7703,0,0,0,0,0
9/15/16,SCM,0,2188,-6143,0,0,0,0,0
9/16/16,SCM,0,2054,-5905,0,0,0,0,0
9/17/16,SCM,0,2001,-6366,0,0,0,0,0
9/18/16,SCM,0,1928,-5794,0,0,0,0,0
9/19/16,SCM,0,1892,-5192,0,0,0,0,0
9/20/16,SCM,0,2630,-8804,0,0,0,0,0
9/21/16,SCM,0,2315,-7154,0,0,0,0,0
9/22/16,SCM,0,1859,-4973,0,0,0,0,0
9/23/16,SCM,0,1971,-5492,0,0,0,0,0
9/24/16,SCM,0,1956,-6229,0,0,0,0,0
9/25/16,SCM,0,1805,-5368,0,0,0,0,0
9/26/16,SCM,0,2186,-6213,0,0,0,0,0
9/27/16,SCM,0,2721,-8985,0,0,0,0,0
9/28/16,SCM,0,2246,-7047,0,0,0,0,0
9/29/16,SCM,0,1859,-4976,0,0,0,0,0
9/30/16,SCM,0,1912,-5017,0,0,0,0,0
10/1/16,SCM,0,2025,-6163,0,0,0,0,0
10/2/16,SCM,0,2209,-6908,0,0,0,0,0
10/3/16,SCM,0,2514,-7968,0,0,0,0,0
10/4/16,SCM,0,2483,-7991,0,0,0,0,0
10/5/16,SCM,0,2404,-7283,0,0,0,0,0
10/6/16,SCM,0,1882,-5304,0,0,0,0,0
10/7/16,SCM,0,1925,-5583,0,0,0,0,0
10/8/16,SCM,0,1788,-5389,0,0,0,0,0
10/9/16,SCM,0,2259,-7128,0,0,0,0,0
10/10/16,SCM,0,2435,-7672,0,0,0,0,0
10/11/16,SCM,0,2504,-7933,0,0,0,0,0
10/12/16,SCM,0,2352,-7480,0,0,0,0,0
10/13/16,SCM,0,1999,-5747,0,0,0,0,0
10/14/16,SCM,0,1827,-5050,0,0,0,0,0
10/15/16,SCM,0,1765,-5414,0,0,0,0,0
10/16/16,SCM,0,1807,-5318,0,0,0,0,0
10/17/16,SCM,0,2152,-6255,0,0,0,0,0
10/18/16,SCM,0,2355,-7358,0,0,0,0,0
10/19/16,SCM,0,2279,-7122,0,0,0,0,0
10/20/16,SCM,0,1768,-4626,0,0,0,0,0
10/21/16,SCM,0,1810,-4730,0,0,0,0,0
10/22/16,SCM,0,1947,-5875,0,0,0,0,0
10/23/16,SCM,0,1959,-5758,0,0,0,0,0
10/24/16,SCM,0,1918,-5423,0,0,0,0,0
10/25/16,SCM,0,2197,-6799,0,0,0,0,0
10/26/16,SCM,0,2347,-7023,0,0,0,0,0
10/27/16,SCM,0,2031,-5721,0,0,0,0,0
10/28/16,SCM,0,1844,-5330,0,0,0,0,0
10/29/16,SCM,0,2126,-7133,0,0,0,0,0
10/30/16,SCM,0,2083,-6415,0,0,0,0,0
10/31/16,SCM,0,2419,-7922,0,0,0,0,0
11/1/16,SCM,0,2302,-7016,0,0,0,0,0
11/2/16,SCM,0,2495,-8240,0,0,0,0,0
11/3/16,SCM,0,2029,-5896,0,0,0,0,0
11/4/16,SCM,0,2342,-6871,0,0,0,0,0
11/5/16,SCM,0,2114,-7066,0,0,0,0,0
11/6/16,SCM,0,2084,-6664,0,0,0,0,0
11/7/16,SCM,0,2257,-7153,0,0,0,0,0
11/8/16,SCM,0,2338,-7663,0,0,0,0,0
11/9/16,SCM,0,2309,-7389,0,0,0,0,0
11/10/16,SCM,0,1998,-5532,0,0,0,0,0
11/11/16,SCM,0,2312,-7117,0,0,0,0,0
11/12/16,SCM,0,2159,-7139,0,0,0,0,0
11/13/16,SCM,0,2334,-7256,0,0,0,0,0
11/14/16,SCM,0,2202,-6501,0,0,0,0,0
11/15/16,SCM,0,2372,-7582,0,0,0,0,0
11/16/16,SCM,0,2435,-7567,0,0,0,0,0
11/17/16,SCM,0,1980,-5606,0,0,0,0,0
11/18/16,SCM,0,1882,-5180,0,0,0,0,0
11/19/16,SCM,0,1829,-4845,0,0,0,0,0
11/20/16,SCM,0,1960,-5724,0,0,0,0,0
11/21/16,SCM,0,2003,-5386,0,0,0,0,0
11/22/16,SCM,0,2083,-5409,0,0,0,0,0
11/23/16,SCM,0,2313,-6701,0,0,0,0,0
11/24/16,SCM,0,1901,-6288,0,0,0,0,0
11/25/16,SCM,0,2377,-8525,0,0,0,0,0
11/26/16,SCM,0,2345,-7951,0,0,0,0,0
11/27/16,SCM,0,2168,-6789,0,0,0,0,0
11/28/16,SCM,0,1892,-5236,0,0,0,0,0
11/29/16,SCM,0,1926,-5330,0,0,0,0,0
11/30/16,SCM,0,2115,-6342,0,0,0,0,0
12/1/16,SCM,0,2515,-8118,0,0,0,0,0
12/2/16,SCM,0,2418,-8358,0,0,0,0,0
12/3/16,SCM,0,2117,-7246,0,0,0,0,0
12/4/16,SCM,0,2009,-6390,0,0,0,0,0
12/5/16,SCM,0,1960,-5716,0,0,0,0,0
12/6/16,SCM,0,2561,-8965,0,0,0,0,0
12/7/16,SCM,0,2466,-8625,0,0,0,0,0
12/8/16,SCM,0,1848,-5655,0,0,0,0,0
12/9/16,SCM,0,2022,-6066,0,0,0,0,0
12/10/16,SCM,0,1750,-5473,0,0,0,0,0
12/11/16,SCM,0,1670,-4965,0,0,0,0,0
12/12/16,SCM,0,1960,-5909,0,0,0,0,0
12/13/16,SCM,0,2310,-7972,0,0,0,0,0
12/14/16,SCM,0,2106,-6539,0,0,0,0,0
12/15/16,SCM,0,1316,-3370,0,0,0,0,0
12/16/16,SCM,0,1279,-3013,0,0,0,0,0
12/17/16,SCM,0,462,-980,0,0,0,0,0
12/18/16,SCM,0,548,-1148,0,0,0,0,0
12/19/16,SCM,0,1075,-2360,0,0,0,0,0
12/20/16,SCM,0,968,-2113,0,0,0,0,0
12/21/16,SCM,0,1540,-4030,0,0,0,0,0
12/22/16,SCM,0,1282,-3253,0,0,0,0,0
12/23/16,SCM,0,1498,-3935,0,0,0,0,0
12/24/16,SCM,0,1538,-4514,0,0,0,0,0
12/25/16,SCM,0,1812,-5642,0,0,0,0,0
12/26/16,SCM,0,1567,-4239,0,0,0,0,0
12/27/16,SCM,0,1565,-4032,0,0,0,0,0
12/28/16,SCM,0,1676,-4530,0,0,0,0,0
12/29/16,SCM,0,1654,-4488,0,0,0,0,0
12/30/16,SCM,0,1971,-5606,0,0,0,0,0
12/31/16,SCM,0,1664,-5233,0,0,0,0,0
1/1/16,HR,1,861,28817,13626,0,2544,12,7816
1/2/16,HR,1,1054,30951,12412,192,2993,180,9637
1/3/16,HR,1,1150,35927,12835,823,8019,127,12439
1/4/16,HR,1,1153,33728,12860,179,6282,64,9270
1/5/16,HR,1,952,28753,11879,577,6166,4,7101
1/6/16,HR,1,780,22837,8233,441,7300,52,6217
1/7/16,HR,1,814,24183,8936,4,2955,12,8325
1/8/16,HR,1,682,19064,7505,114,5402,28,5741
1/9/16,HR,1,731,21189,7961,811,5745,53,5153
1/10/16,HR,1,996,36823,12730,2009,5754,105,13619
1/11/16,HR,1,777,21932,7436,1491,5276,43,6007
1/12/16,HR,1,552,11363,5333,244,2721,5,1858
1/13/16,HR,1,649,16067,6373,920,3161,55,3254
1/14/16,HR,1,751,17544,8160,25,3009,62,4089
1/15/16,HR,1,999,32358,9152,2732,7339,268,12730
1/16/16,HR,1,729,36484,8842,5825,4950,18,14771
1/17/16,HR,1,818,26172,6928,2269,7826,0,9389
1/18/16,HR,1,828,23365,8851,109,5489,166,7696
1/19/16,HR,1,688,17995,7216,130,5506,0,4922
1/20/16,HR,1,617,19594,8726,1320,5786,2,5348
1/21/16,HR,1,984,26684,8543,1876,6791,74,10024
1/22/16,HR,1,1412,18358,7400,1290,7192,0,3877
1/23/16,HR,1,1168,25536,9848,7624,2665,0,3277
1/24/16,HR,1,1240,34783,18748,2941,2314,0,6999
1/25/16,HR,1,1135,38158,18350,1257,2282,65,9798
1/26/16,HR,1,632,18363,8549,137,2924,0,4616
1/27/16,HR,1,533,15279,6911,4,4548,5,4115
1/28/16,HR,1,626,21557,8168,750,4918,25,7686
1/29/16,HR,1,600,19098,8027,59,4990,0,5876
1/30/16,HR,1,402,11981,5137,83,1344,1,3362
1/31/16,HR,1,595,14260,6578,19,3196,14,3121
2/1/16,HR,1,529,12710,4396,233,1855,79,3756
2/2/16,HR,1,426,14985,5003,661,6577,0,4375
2/3/16,HR,1,711,20287,5713,432,11409,0,6310
2/4/16,HR,1,623,17778,7174,13,3245,8,6090
2/5/16,HR,1,897,33953,6563,6081,11136,80,11638
2/6/16,HR,1,438,10724,5556,6,1395,19,1470
2/7/16,HR,1,427,10806,4913,32,1577,56,2146
2/8/16,HR,1,807,27308,9820,1101,9152,0,7657
2/9/16,HR,1,556,15863,6476,544,3948,0,4511
2/10/16,HR,1,519,14984,6561,83,2219,35,4190
2/11/16,HR,1,775,19140,5706,63,5883,126,5524
2/12/16,HR,1,795,21133,7523,102,3272,65,7169
2/13/16,HR,1,633,16405,5899,408,2943,0,4696
2/14/16,HR,1,944,38622,10468,2572,10986,72,13884
2/15/16,HR,1,1386,51625,11008,8554,26491,34,20539
2/16/16,HR,1,1344,59711,18326,3252,14330,228,22166
2/17/16,HR,1,613,17046,6174,170,5746,0,4339
2/18/16,HR,1,660,14717,5286,140,3967,33,3817
2/19/16,HR,1,852,39677,10754,1005,9720,20,14979
2/20/16,HR,1,476,12360,5120,0,874,49,3047
2/21/16,HR,1,635,17734,7622,1,3394,0,5299
2/22/16,HR,1,608,18193,8064,52,1943,0,5468
2/23/16,HR,1,557,16676,5508,119,6339,0,4741
2/24/16,HR,1,1112,58232,12513,6741,25721,31,18549
2/25/16,HR,1,945,23779,8900,96,3912,45,6622
2/26/16,HR,1,591,16517,6262,11,3581,11,5115
2/27/16,HR,1,449,16836,8647,25,2080,15,4091
2/28/16,HR,1,608,17586,7610,21,1721,0,4782
2/29/16,HR,1,590,16744,6551,29,1911,6,5442
3/1/16,HR,1,697,27770,6171,2048,7393,0,10527
3/2/16,HR,1,531,13628,5580,221,3151,42,2927
3/3/16,HR,1,736,15837,6275,552,3613,5,3787
3/4/16,HR,1,840,23967,9017,312,8514,28,7937
3/5/16,HR,1,546,15742,6098,13,3249,13,3786
3/6/16,HR,1,662,21590,8363,25,4159,0,7139
3/7/16,HR,1,774,26637,11743,817,5812,49,8518
3/8/16,HR,1,931,60166,8188,10408,12097,97,33755
3/9/16,HR,1,948,39503,13121,407,12542,21,16917
3/10/16,HR,1,939,33058,10808,3,9181,16,13191
3/11/16,HR,1,942,31256,9188,144,8339,410,13217
3/12/16,HR,1,718,22691,8558,122,3647,176,6727
3/13/16,HR,1,957,31801,10461,417,5578,163,13197
3/14/16,HR,1,997,34527,10596,94,7732,245,14114
3/15/16,HR,1,674,16467,5758,4,3531,10,5923
3/16/16,HR,1,732,18998,8388,24,3929,21,4981
3/17/16,HR,1,1026,34782,12852,1075,7483,79,13436
3/18/16,HR,1,936,30331,11102,267,4600,126,12125
3/19/16,HR,1,831,26452,8545,517,5617,177,9400
3/20/16,HR,1,966,27982,10707,37,4024,57,9584
3/21/16,HR,1,855,25303,9151,524,6867,32,7395
3/22/16,HR,1,571,14811,6750,0,1708,134,3263
3/23/16,HR,1,753,19951,6446,2080,3606,115,5950
3/24/16,HR,1,1070,35813,10192,1563,11694,7,14787
3/25/16,HR,1,960,31532,9739,1482,8593,54,11830
3/26/16,HR,1,817,31462,9360,1083,8372,100,12738
3/27/16,HR,1,690,23448,10702,196,3677,539,7289
3/28/16,HR,1,834,26728,9336,886,8918,8,8420
3/29/16,HR,1,687,21749,9042,1073,7322,52,6660
3/30/16,HR,1,842,41234,10029,6533,16425,214,14608
3/31/16,HR,1,825,28656,10170,360,8924,58,9071
4/1/16,HR,1,951,36162,12207,960,11266,49,13906
4/2/16,HR,1,960,42394,13567,1241,11435,113,15651
4/3/16,HR,1,914,29844,9849,645,5582,10,10500
4/4/16,HR,1,829,29298,9131,1102,8976,25,10569
4/5/16,HR,1,585,15099,5897,11,3367,19,4719
4/6/16,HR,1,533,13023,4973,0,2191,46,4332
4/7/16,HR,1,876,32407,7357,926,16662,56,11197
4/8/16,HR,1,822,24573,8447,226,5497,4,7744
4/9/16,HR,1,588,20480,6942,390,4480,34,6725
4/10/16,HR,1,770,23227,9067,87,4338,69,7483
4/11/16,HR,1,731,19063,6008,76,7429,0,7245
4/12/16,HR,1,415,9834,4230,0,2309,23,2199
4/13/16,HR,1,500,14668,6282,0,1624,2,4428
4/14/16,HR,1,646,14522,5579,7,2823,108,4048
4/15/16,HR,1,720,21791,6987,2160,4814,46,6991
4/16/16,HR,1,569,15122,5038,313,2568,87,5292
4/17/16,HR,1,1216,52289,12227,7660,11987,9,22608
4/18/16,HR,1,802,21724,7978,1874,1690,5,5521
4/19/16,HR,1,396,9905,4716,0,1602,0,1931
4/20/16,HR,1,495,9238,3455,0,2100,43,2167
4/21/16,HR,1,639,15088,6274,160,2978,21,3816
4/22/16,HR,1,583,16988,6504,78,2949,20,5614
4/23/16,HR,1,381,9681,3854,0,1252,46,2224
4/24/16,HR,1,504,12076,5076,66,1587,2,2685
4/25/16,HR,1,643,17231,6400,473,3759,24,5438
4/26/16,HR,1,633,26211,9810,4958,13781,2,5672
4/27/16,HR,1,700,20489,9614,127,4991,125,5688
4/28/16,HR,1,687,18632,7187,507,6636,37,5222
4/29/16,HR,1,1064,64219,13918,9341,24944,24,26966
